Mix263	2116800	2381400
Mix263	2249100	2513700
Mix263	2381400	2646000
Mix263	2513700	2778300
Mix263	2646000	2910600
Mix263	2778300	3042900
Mix263	2910600	3175200
Mix263	3042900	3307500
Mix264	0	264600
Mix264	132300	396900
Mix264	264600	529200
Mix264	396900	661500
Mix264	529200	793800
Mix264	661500	926100
Mix264	793800	1058400
Mix264	926100	1190700
Mix264	1058400	1323000
Mix264	1323000	1587600
Mix264	1455300	1719900
Mix264	1587600	1852200
Mix264	1719900	1984500
Mix264	1852200	2116800
Mix264	1984500	2249100
Mix264	2116800	2381400
Mix264	2249100	2513700
Mix264	2381400	2646000
Mix264	2513700	2778300
Mix264	2646000	2910600
Mix264	2778300	3042900
Mix264	2910600	3175200
Mix264	3042900	3307500
Mix265	0	264600
Mix265	132300	396900
Mix265	264600	529200
Mix265	396900	661500
Mix265	529200	793800
Mix265	661500	926100
Mix265	793800	1058400
Mix265	926100	1190700
Mix265	1058400	1323000
Mix265	1323000	1587600
Mix265	1455300	1719900
Mix265	1587600	1852200
Mix265	1719900	1984500
Mix265	1852200	2116800
Mix265	1984500	2249100
Mix265	2116800	2381400
Mix265	2249100	2513700
Mix265	2381400	2646000
Mix265	2513700	2778300
Mix265	2646000	2910600
Mix265	2778300	3042900
Mix265	2910600	3175200
Mix265	3042900	3307500
Mix266	0	264600
Mix266	132300	396900
Mix266	264600	529200
Mix266	396900	661500
Mix266	529200	793800
Mix266	661500	926100
Mix266	793800	1058400
Mix266	926100	1190700
Mix266	1058400	1323000
Mix266	1190700	1455300
Mix266	1323000	1587600
Mix266	1455300	1719900
Mix266	1587600	1852200
Mix266	1719900	1984500
Mix266	1852200	2116800
Mix266	1984500	2249100
Mix266	2116800	2381400
Mix266	2249100	2513700
Mix266	2381400	2646000
Mix266	2513700	2778300
Mix266	2646000	2910600
Mix266	2778300	3042900
Mix266	2910600	3175200
Mix266	3042900	3307500
Mix267	0	264600
Mix267	132300	396900
Mix267	264600	529200
Mix267	396900	661500
Mix267	529200	793800
Mix267	661500	926100
Mix267	793800	1058400
Mix267	926100	1190700
Mix267	1058400	1323000
Mix267	1190700	1455300
Mix267	1323000	1587600
Mix267	1455300	1719900
Mix267	1587600	1852200
Mix267	1719900	1984500
Mix267	1852200	2116800
Mix267	1984500	2249100
Mix267	2116800	2381400
Mix267	2249100	2513700
Mix267	2381400	2646000
Mix267	2513700	2778300
Mix267	2646000	2910600
Mix267	2778300	3042900
Mix267	2910600	3175200
Mix267	3042900	3307500
Mix268	0	264600
Mix268	132300	396900
Mix268	264600	529200
Mix268	396900	661500
Mix268	529200	793800
Mix268	661500	926100
Mix268	793800	1058400
Mix268	926100	1190700
Mix268	1058400	1323000
Mix268	1190700	1455300
Mix268	1323000	1587600
Mix268	1455300	1719900
Mix268	1587600	1852200
Mix268	1719900	1984500
Mix268	1852200	2116800
Mix268	1984500	2249100
Mix268	2116800	2381400
Mix268	2249100	2513700
Mix268	2381400	2646000
Mix268	2513700	2778300
Mix268	2646000	2910600
Mix268	2778300	3042900
Mix268	2910600	3175200
Mix268	3042900	3307500
Mix269	0	264600
Mix269	132300	396900
Mix269	264600	529200
Mix269	396900	661500
Mix269	529200	793800
Mix269	661500	926100
Mix269	793800	1058400
Mix269	926100	1190700
Mix269	1058400	1323000
Mix269	1190700	1455300
Mix269	1323000	1587600
Mix269	1455300	1719900
Mix269	1587600	1852200
Mix269	1719900	1984500
Mix269	1852200	2116800
Mix269	1984500	2249100
Mix269	2116800	2381400
Mix269	2249100	2513700
Mix269	2381400	2646000
Mix269	2513700	2778300
Mix269	2646000	2910600
Mix269	2778300	3042900
Mix269	2910600	3175200
Mix269	3042900	3307500
Mix270	0	264600
Mix270	132300	396900
Mix270	264600	529200
Mix270	396900	661500
Mix270	529200	793800
Mix270	661500	926100
Mix270	793800	1058400
Mix270	926100	1190700
Mix270	1058400	1323000
Mix270	1190700	1455300
Mix270	1323000	1587600
Mix270	1455300	1719900
Mix270	1587600	1852200
Mix270	1719900	1984500
Mix270	1852200	2116800
Mix270	1984500	2249100
Mix270	2116800	2381400
Mix270	2249100	2513700
Mix270	2381400	2646000
Mix270	2513700	2778300
Mix270	2646000	2910600
Mix270	2778300	3042900
Mix270	2910600	3175200
Mix270	3042900	3307500
Mix271	0	264600
Mix271	132300	396900
Mix271	264600	529200
Mix271	396900	661500
Mix271	529200	793800
Mix271	661500	926100
Mix271	793800	1058400
Mix271	926100	1190700
Mix271	1058400	1323000
Mix271	1190700	1455300
Mix271	1323000	1587600
Mix271	1455300	1719900
Mix271	1587600	1852200
Mix271	1719900	1984500
Mix271	1852200	2116800
Mix271	1984500	2249100
Mix271	2116800	2381400
Mix271	2249100	2513700
Mix271	2381400	2646000
Mix271	2513700	2778300
Mix271	2646000	2910600
Mix271	2778300	3042900
Mix271	2910600	3175200
Mix271	3042900	3307500
Mix272	0	264600
Mix272	132300	396900
Mix272	264600	529200
Mix272	396900	661500
Mix272	529200	793800
Mix272	661500	926100
Mix272	793800	1058400
Mix272	926100	1190700
Mix272	1058400	1323000
Mix272	1190700	1455300
Mix272	1323000	1587600
Mix272	1455300	1719900
Mix272	1587600	1852200
Mix272	1719900	1984500
Mix272	1852200	2116800
Mix272	1984500	2249100
Mix272	2116800	2381400
Mix272	2249100	2513700
Mix272	2381400	2646000
Mix272	2513700	2778300
Mix272	2646000	2910600
Mix272	2778300	3042900
Mix272	2910600	3175200
Mix272	3042900	3307500
Mix273	0	264600
Mix273	132300	396900
Mix273	264600	529200
Mix273	396900	661500
Mix273	529200	793800
Mix273	661500	926100
Mix273	793800	1058400
Mix273	926100	1190700
Mix273	1058400	1323000
Mix273	1190700	1455300
Mix273	1323000	1587600
Mix273	1455300	1719900
Mix273	1587600	1852200
Mix273	1719900	1984500
Mix273	1852200	2116800
Mix273	1984500	2249100
Mix273	2116800	2381400
Mix273	2249100	2513700
Mix273	2381400	2646000
Mix273	2513700	2778300
Mix273	2646000	2910600
Mix273	2778300	3042900
Mix273	2910600	3175200
Mix273	3042900	3307500
Mix273	3175200	3439800
Mix273	3307500	3572100
Mix273	3439800	3704400
Mix273	3572100	3836700
Mix273	3704400	3969000
Mix273	3836700	4101300
Mix273	3969000	4233600
Mix273	4101300	4365900
Mix273	4233600	4498200
Mix273	4365900	4630500
Mix273	4498200	4762800
Mix273	4630500	4895100
Mix273	4762800	5027400
Mix273	4895100	5159700
Mix273	5027400	5292000
Mix273	5159700	5424300
Mix273	5292000	5556600
Mix273	5424300	5688900
Mix273	5556600	5821200
Mix273	5688900	5953500
Mix273	5821200	6085800
Mix273	5953500	6218100
Mix273	6085800	6350400
Mix273	6218100	6482700
Mix273	6350400	6615000
Mix273	6482700	6747300
Mix273	6615000	6879600
Mix273	6747300	7011900
Mix273	6879600	7144200
Mix273	7011900	7276500
Mix273	7144200	7408800
Mix274	0	264600
Mix274	132300	396900
Mix274	264600	529200
Mix274	396900	661500
Mix274	529200	793800
Mix274	661500	926100
Mix274	793800	1058400
Mix274	926100	1190700
Mix274	1058400	1323000
Mix274	1190700	1455300
Mix274	1323000	1587600
Mix274	1455300	1719900
Mix274	1587600	1852200
Mix274	1719900	1984500
Mix274	1852200	2116800
Mix274	1984500	2249100
Mix274	2116800	2381400
Mix274	2249100	2513700
Mix274	2381400	2646000
Mix274	2513700	2778300
Mix274	2646000	2910600
Mix274	2778300	3042900
Mix274	2910600	3175200
Mix274	3042900	3307500
Mix275	0	264600
Mix275	132300	396900
Mix275	264600	529200
Mix275	396900	661500
Mix275	529200	793800
Mix275	661500	926100
Mix275	793800	1058400
Mix275	926100	1190700
Mix275	1058400	1323000
Mix275	1190700	1455300
Mix275	1323000	1587600
Mix275	1455300	1719900
Mix275	1587600	1852200
Mix275	1719900	1984500
Mix275	1852200	2116800
Mix275	1984500	2249100
Mix275	2116800	2381400
Mix275	2249100	2513700
Mix275	2381400	2646000
Mix275	2513700	2778300
Mix275	2646000	2910600
Mix275	2778300	3042900
Mix275	2910600	3175200
Mix275	3042900	3307500
Mix276	0	264600
Mix276	132300	396900
Mix276	264600	529200
Mix276	396900	661500
Mix276	529200	793800
Mix276	661500	926100
Mix276	793800	1058400
Mix276	926100	1190700
Mix276	1058400	1323000
Mix276	1190700	1455300
Mix276	1323000	1587600
Mix276	1455300	1719900
Mix276	1587600	1852200
Mix276	1719900	1984500
Mix276	1852200	2116800
Mix276	1984500	2249100
Mix276	2116800	2381400
Mix276	2249100	2513700
Mix276	2381400	2646000
Mix276	2513700	2778300
Mix276	2646000	2910600
Mix276	2778300	3042900
Mix276	2910600	3175200
Mix276	3042900	3307500
Mix277	0	264600
Mix277	132300	396900
Mix277	264600	529200
Mix277	396900	661500
Mix277	529200	793800
Mix277	661500	926100
Mix277	793800	1058400
Mix277	926100	1190700
Mix277	1058400	1323000
Mix277	1190700	1455300
Mix277	1323000	1587600
Mix277	1455300	1719900
Mix277	1587600	1852200
Mix277	1719900	1984500
Mix277	1852200	2116800
Mix277	1984500	2249100
Mix277	2116800	2381400
Mix277	2249100	2513700
Mix277	2381400	2646000
Mix277	2513700	2778300
Mix277	2646000	2910600
Mix277	2778300	3042900
Mix277	2910600	3175200
Mix277	3042900	3307500
Mix278	0	264600
Mix278	132300	396900
Mix278	264600	529200
Mix278	396900	661500
Mix278	529200	793800
Mix278	661500	926100
Mix278	793800	1058400
Mix278	926100	1190700
Mix278	1058400	1323000
Mix278	1190700	1455300
Mix278	1323000	1587600
Mix278	1455300	1719900
Mix278	1587600	1852200
Mix278	1719900	1984500
Mix278	1852200	2116800
Mix278	1984500	2249100
Mix278	2116800	2381400
Mix278	2249100	2513700
Mix278	2381400	2646000
Mix278	2513700	2778300
Mix278	2646000	2910600
Mix278	2778300	3042900
Mix278	2910600	3175200
Mix278	3042900	3307500
Mix279	0	264600
Mix279	132300	396900
Mix279	264600	529200
Mix279	396900	661500
Mix279	529200	793800
Mix279	661500	926100
Mix279	793800	1058400
Mix279	926100	1190700
Mix280	0	264600
Mix280	132300	396900
Mix280	264600	529200
Mix280	396900	661500
Mix280	529200	793800
Mix280	661500	926100
Mix280	793800	1058400
Mix280	926100	1190700
Mix281	0	264600
Mix281	132300	396900
Mix281	264600	529200
Mix281	396900	661500
Mix281	529200	793800
Mix281	661500	926100
Mix281	793800	1058400
Mix281	926100	1190700
Mix282	0	264600
Mix282	132300	396900
Mix282	264600	529200
Mix282	396900	661500
Mix282	529200	793800
Mix282	661500	926100
Mix282	793800	1058400
Mix282	926100	1190700
Mix283	0	264600
Mix283	132300	396900
Mix283	264600	529200
Mix283	396900	661500
Mix283	529200	793800
Mix283	661500	926100
Mix283	793800	1058400
Mix283	926100	1190700
Mix284	0	264600
Mix284	132300	396900
Mix284	264600	529200
Mix284	396900	661500
Mix284	529200	793800
Mix284	661500	926100
Mix284	793800	1058400
Mix284	926100	1190700
Mix284	1058400	1323000
Mix284	1190700	1455300
Mix284	1323000	1587600
Mix284	1455300	1719900
Mix284	1587600	1852200
Mix284	1719900	1984500
Mix284	1852200	2116800
Mix284	1984500	2249100
Mix284	2116800	2381400
Mix284	2249100	2513700
Mix284	2381400	2646000
Mix284	2513700	2778300
Mix284	2646000	2910600
Mix284	2778300	3042900
Mix284	2910600	3175200
Mix284	3042900	3307500
Mix284	3175200	3439800
Mix284	3307500	3572100
Mix284	3439800	3704400
Mix284	3572100	3836700
Mix284	3704400	3969000
Mix284	3836700	4101300
Mix284	3969000	4233600
Mix284	4101300	4365900
Mix284	4233600	4498200
Mix284	4365900	4630500
Mix284	4498200	4762800
Mix284	4630500	4895100
Mix284	4762800	5027400
Mix284	4895100	5159700
Mix284	5027400	5292000
Mix284	5159700	5424300
Mix284	5292000	5556600
Mix284	5424300	5688900
Mix284	5556600	5821200
Mix284	5688900	5953500
Mix284	5821200	6085800
Mix284	5953500	6218100
Mix284	6085800	6350400
Mix284	6218100	6482700
Mix284	6350400	6615000
Mix284	6482700	6747300
Mix284	6615000	6879600
Mix284	6747300	7011900
Mix284	6879600	7144200
Mix284	7011900	7276500
Mix284	7144200	7408800
Mix285	0	264600
Mix285	132300	396900
Mix285	264600	529200
Mix285	396900	661500
Mix285	529200	793800
Mix285	661500	926100
Mix285	793800	1058400
Mix285	926100	1190700
Mix286	0	264600
Mix286	132300	396900
Mix286	264600	529200
Mix286	396900	661500
Mix286	529200	793800
Mix286	661500	926100
Mix286	793800	1058400
Mix286	926100	1190700
Mix287	0	264600
Mix287	132300	396900
Mix287	264600	529200
Mix287	396900	661500
Mix287	529200	793800
Mix287	661500	926100
Mix287	793800	1058400
Mix287	926100	1190700
Mix288	0	264600
Mix288	132300	396900
Mix288	264600	529200
Mix288	396900	661500
Mix288	529200	793800
Mix288	661500	926100
Mix288	793800	1058400
Mix288	926100	1190700
Mix289	0	264600
Mix289	132300	396900
Mix289	264600	529200
Mix289	396900	661500
Mix289	529200	793800
Mix289	661500	926100
Mix289	793800	1058400
Mix289	926100	1190700
Mix290	0	264600
Mix290	132300	396900
Mix290	264600	529200
Mix290	396900	661500
Mix290	529200	793800
Mix290	661500	926100
Mix290	793800	1058400
Mix290	926100	1190700
Mix291	0	264600
Mix291	132300	396900
Mix291	264600	529200
Mix291	396900	661500
Mix291	529200	793800
Mix291	661500	926100
Mix291	793800	1058400
Mix291	926100	1190700
Mix292	0	264600
Mix292	132300	396900
Mix292	264600	529200
Mix292	396900	661500
Mix292	529200	793800
Mix292	661500	926100
Mix292	793800	1058400
Mix292	926100	1190700
Mix293	0	264600
Mix293	132300	396900
Mix293	264600	529200
Mix293	396900	661500
Mix293	529200	793800
Mix293	661500	926100
Mix293	793800	1058400
Mix293	926100	1190700
Mix294	0	264600
Mix294	132300	396900
Mix294	264600	529200
Mix294	396900	661500
Mix294	529200	793800
Mix294	661500	926100
Mix294	793800	1058400
Mix294	926100	1190700
Mix295	0	264600
Mix295	132300	396900
Mix295	264600	529200
Mix295	396900	661500
Mix295	529200	793800
Mix295	661500	926100
Mix295	793800	1058400
Mix295	926100	1190700
Mix295	1058400	1323000
Mix295	1190700	1455300
Mix295	1323000	1587600
Mix295	1455300	1719900
Mix295	1587600	1852200
Mix295	1719900	1984500
Mix295	1852200	2116800
Mix295	1984500	2249100
Mix295	2116800	2381400
Mix295	2249100	2513700
Mix295	2381400	2646000
Mix295	2513700	2778300
Mix295	2646000	2910600
Mix295	2778300	3042900
Mix295	2910600	3175200
Mix295	3042900	3307500
Mix295	3175200	3439800
Mix295	3307500	3572100
Mix295	3439800	3704400
Mix295	3572100	3836700
Mix295	3704400	3969000
Mix295	3836700	4101300
Mix295	3969000	4233600
Mix295	4101300	4365900
Mix295	4233600	4498200
Mix295	4365900	4630500
Mix295	4498200	4762800
Mix295	4630500	4895100
Mix295	4762800	5027400
Mix295	4895100	5159700
Mix295	5027400	5292000
Mix295	5159700	5424300
Mix295	5292000	5556600
Mix295	5424300	5688900
Mix295	5556600	5821200
Mix295	5688900	5953500
Mix295	5821200	6085800
Mix295	5953500	6218100
Mix295	6085800	6350400
Mix295	6218100	6482700
Mix295	6350400	6615000
Mix295	6482700	6747300
Mix295	6615000	6879600
Mix295	6747300	7011900
Mix295	6879600	7144200
Mix295	7011900	7276500
Mix295	7144200	7408800
Mix296	0	264600
Mix296	132300	396900
Mix296	264600	529200
Mix296	396900	661500
Mix296	529200	793800
Mix296	661500	926100
Mix296	793800	1058400
Mix296	926100	1190700
Mix297	0	264600
Mix297	132300	396900
Mix297	264600	529200
Mix297	396900	661500
Mix297	529200	793800
Mix297	661500	926100
Mix297	793800	1058400
Mix297	926100	1190700
Mix298	0	264600
Mix298	132300	396900
Mix298	264600	529200
Mix298	396900	661500
Mix298	529200	793800
Mix298	661500	926100
Mix298	793800	1058400
Mix298	926100	1190700
Mix299	0	264600
Mix299	132300	396900
Mix299	264600	529200
Mix299	396900	661500
Mix299	529200	793800
Mix299	661500	926100
Mix299	793800	1058400
Mix299	926100	1190700
Mix300	0	264600
Mix300	132300	396900
Mix300	264600	529200
Mix300	396900	661500
Mix300	529200	793800
Mix300	661500	926100
Mix300	793800	1058400
Mix300	926100	1190700
Mix301	0	264600
Mix301	132300	396900
Mix301	264600	529200
Mix301	396900	661500
Mix301	529200	793800
Mix301	661500	926100
Mix301	793800	1058400
Mix301	926100	1190700
Mix302	0	264600
Mix302	132300	396900
Mix302	264600	529200
Mix302	396900	661500
Mix302	529200	793800
Mix302	661500	926100
Mix302	793800	1058400
Mix302	926100	1190700
Mix303	0	264600
Mix303	132300	396900
Mix303	264600	529200
Mix303	396900	661500
Mix303	529200	793800
Mix303	661500	926100
Mix303	793800	1058400
Mix303	926100	1190700
Mix304	0	264600
Mix304	132300	396900
Mix304	264600	529200
Mix304	396900	661500
Mix304	529200	793800
Mix304	661500	926100
Mix304	793800	1058400
Mix304	926100	1190700
Mix305	0	264600
Mix305	132300	396900
Mix305	264600	529200
Mix305	396900	661500
Mix305	529200	793800
Mix305	661500	926100
Mix305	793800	1058400
Mix305	926100	1190700
Mix306	0	264600
Mix306	132300	396900
Mix306	264600	529200
Mix306	396900	661500
Mix306	529200	793800
Mix306	661500	926100
Mix306	793800	1058400
Mix306	926100	1190700
Mix306	1058400	1323000
Mix306	1190700	1455300
Mix306	1323000	1587600
Mix306	1455300	1719900
Mix306	1587600	1852200
Mix306	1719900	1984500
Mix306	1852200	2116800
Mix306	1984500	2249100
Mix306	2116800	2381400
Mix306	2249100	2513700
Mix306	2381400	2646000
Mix306	2513700	2778300
Mix306	2646000	2910600
Mix306	2778300	3042900
Mix306	2910600	3175200
Mix306	3042900	3307500
Mix306	3175200	3439800
Mix306	3307500	3572100
Mix306	3439800	3704400
Mix306	3572100	3836700
Mix306	3704400	3969000
Mix306	3836700	4101300
Mix306	3969000	4233600
Mix306	4101300	4365900
Mix306	4233600	4498200
Mix306	4365900	4630500
Mix306	4498200	4762800
Mix306	4630500	4895100
Mix306	4762800	5027400
Mix306	4895100	5159700
Mix306	5027400	5292000
Mix306	5159700	5424300
Mix306	5292000	5556600
Mix306	5424300	5688900
Mix306	5556600	5821200
Mix306	5688900	5953500
Mix306	5821200	6085800
Mix306	5953500	6218100
Mix306	6085800	6350400
Mix306	6218100	6482700
Mix306	6350400	6615000
Mix306	6482700	6747300
Mix306	6615000	6879600
Mix306	6747300	7011900
Mix306	6879600	7144200
Mix306	7011900	7276500
Mix306	7144200	7408800
Mix307	0	264600
Mix307	132300	396900
Mix307	264600	529200
Mix307	396900	661500
Mix307	529200	793800
Mix307	661500	926100
Mix307	793800	1058400
Mix307	926100	1190700
Mix308	0	264600
Mix308	132300	396900
Mix308	264600	529200
Mix308	396900	661500
Mix308	529200	793800
Mix308	661500	926100
Mix308	793800	1058400
Mix308	926100	1190700
Mix309	0	264600
Mix309	132300	396900
Mix309	264600	529200
Mix309	396900	661500
Mix309	529200	793800
Mix309	661500	926100
Mix309	793800	1058400
Mix309	926100	1190700
Mix310	0	264600
Mix310	132300	396900
Mix310	264600	529200
Mix310	396900	661500
Mix310	529200	793800
Mix310	661500	926100
Mix310	793800	1058400
Mix310	926100	1190700
Mix311	0	264600
Mix311	132300	396900
Mix311	264600	529200
Mix311	396900	661500
Mix311	529200	793800
Mix311	661500	926100
Mix311	793800	1058400
Mix311	926100	1190700
Mix312	0	264600
Mix312	132300	396900
Mix312	264600	529200
Mix312	396900	661500
Mix312	529200	793800
Mix312	661500	926100
Mix312	793800	1058400
Mix312	926100	1190700
Mix313	0	264600
Mix313	132300	396900
Mix313	264600	529200
Mix313	396900	661500
Mix313	529200	793800
Mix313	661500	926100
Mix313	793800	1058400
Mix313	926100	1190700
Mix314	0	264600
Mix314	132300	396900
Mix314	264600	529200
Mix314	396900	661500
Mix314	529200	793800
Mix314	661500	926100
Mix314	793800	1058400
Mix314	926100	1190700
Mix315	0	264600
Mix315	132300	396900
Mix315	264600	529200
Mix315	396900	661500
Mix315	529200	793800
Mix315	661500	926100
Mix315	793800	1058400
Mix315	926100	1190700
Mix316	0	264600
Mix316	132300	396900
Mix316	264600	529200
Mix316	396900	661500
Mix316	529200	793800
Mix316	661500	926100
Mix316	793800	1058400
Mix316	926100	1190700
Mix317	0	264600
Mix317	132300	396900
Mix317	264600	529200
Mix317	396900	661500
Mix317	529200	793800
Mix317	661500	926100
Mix317	793800	1058400
Mix317	926100	1190700
Mix317	1058400	1323000
Mix317	1190700	1455300
Mix317	1323000	1587600
Mix317	1455300	1719900
Mix317	1587600	1852200
Mix317	1719900	1984500
Mix317	1852200	2116800
Mix317	1984500	2249100
Mix317	2116800	2381400
Mix317	2249100	2513700
Mix317	2381400	2646000
Mix317	2513700	2778300
Mix317	2646000	2910600
Mix317	2778300	3042900
Mix317	2910600	3175200
Mix317	3042900	3307500
Mix317	3175200	3439800
Mix317	3307500	3572100
Mix317	3439800	3704400
Mix317	3572100	3836700
Mix317	3704400	3969000
Mix317	3836700	4101300
Mix317	3969000	4233600
Mix317	4101300	4365900
Mix317	4233600	4498200
Mix317	4365900	4630500
Mix317	4498200	4762800
Mix317	4630500	4895100
Mix317	4762800	5027400
Mix317	4895100	5159700
Mix317	5027400	5292000
Mix317	5159700	5424300
Mix317	5292000	5556600
Mix317	5424300	5688900
Mix317	5556600	5821200
Mix317	5688900	5953500
Mix317	5821200	6085800
Mix317	5953500	6218100
Mix317	6085800	6350400
Mix317	6218100	6482700
Mix317	6350400	6615000
Mix317	6482700	6747300
Mix317	6615000	6879600
Mix317	6747300	7011900
Mix317	6879600	7144200
Mix317	7011900	7276500
Mix317	7144200	7408800
Mix318	0	264600
Mix318	132300	396900
Mix318	264600	529200
Mix318	396900	661500
Mix318	529200	793800
Mix318	661500	926100
Mix318	793800	1058400
Mix318	926100	1190700
Mix319	0	264600
Mix319	132300	396900
Mix319	264600	529200
Mix319	396900	661500
Mix319	529200	793800
Mix319	661500	926100
Mix319	793800	1058400
Mix319	926100	1190700
Mix320	0	264600
Mix320	132300	396900
Mix320	264600	529200
Mix320	396900	661500
Mix320	529200	793800
Mix320	661500	926100
Mix320	793800	1058400
Mix320	926100	1190700
Mix321	0	264600
Mix321	132300	396900
Mix321	264600	529200
Mix321	396900	661500
Mix321	529200	793800
Mix321	661500	926100
Mix321	793800	1058400
Mix321	926100	1190700
Mix322	0	264600
Mix322	132300	396900
Mix322	264600	529200
Mix322	396900	661500
Mix322	529200	793800
Mix322	661500	926100
Mix322	793800	1058400
Mix322	926100	1190700
Mix323	0	264600
Mix323	132300	396900
Mix323	264600	529200
Mix323	396900	661500
Mix323	529200	793800
Mix323	661500	926100
Mix323	793800	1058400
Mix323	926100	1190700
Mix324	0	264600
Mix324	132300	396900
Mix324	264600	529200
Mix324	396900	661500
Mix324	529200	793800
Mix324	661500	926100
Mix324	793800	1058400
Mix324	926100	1190700
Mix325	0	264600
Mix325	132300	396900
Mix325	264600	529200
Mix325	396900	661500
Mix325	529200	793800
Mix325	661500	926100
Mix325	793800	1058400
Mix325	926100	1190700
Mix326	0	264600
Mix326	132300	396900
Mix326	264600	529200
Mix326	396900	661500
Mix326	529200	793800
Mix326	661500	926100
Mix326	793800	1058400
Mix326	926100	1190700
Mix327	0	264600
Mix327	132300	396900
Mix327	264600	529200
Mix327	396900	661500
Mix327	529200	793800
Mix327	661500	926100
Mix327	793800	1058400
Mix327	926100	1190700
Mix328	0	264600
Mix328	132300	396900
Mix328	264600	529200
Mix328	396900	661500
Mix328	529200	793800
Mix328	661500	926100
Mix328	793800	1058400
Mix328	926100	1190700
Mix328	1058400	1323000
Mix328	1190700	1455300
Mix328	1323000	1587600
Mix328	1455300	1719900
Mix328	1587600	1852200
Mix328	1719900	1984500
Mix328	1852200	2116800
Mix328	1984500	2249100
Mix328	2116800	2381400
Mix328	2249100	2513700
Mix328	2381400	2646000
Mix328	2513700	2778300
Mix328	2646000	2910600
Mix328	2778300	3042900
Mix328	2910600	3175200
Mix328	3042900	3307500
Mix328	3175200	3439800
Mix328	3307500	3572100
Mix328	3439800	3704400
Mix328	3572100	3836700
Mix328	3704400	3969000
Mix328	3836700	4101300
Mix328	3969000	4233600
Mix328	4101300	4365900
Mix328	4233600	4498200
Mix328	4365900	4630500
Mix328	4498200	4762800
Mix328	4630500	4895100
Mix328	4762800	5027400
Mix328	4895100	5159700
Mix328	5027400	5292000
Mix328	5159700	5424300
Mix328	5292000	5556600
Mix328	5424300	5688900
Mix328	5556600	5821200
Mix328	5688900	5953500
Mix328	5821200	6085800
Mix328	5953500	6218100
Mix328	6085800	6350400
Mix328	6218100	6482700
Mix328	6350400	6615000
Mix328	6482700	6747300
Mix328	6615000	6879600
Mix328	6747300	7011900
Mix328	6879600	7144200
Mix328	7011900	7276500
Mix328	7144200	7408800
Mix329	0	264600
Mix329	132300	396900
Mix329	264600	529200
Mix329	396900	661500
Mix329	529200	793800
Mix329	661500	926100
Mix329	793800	1058400
Mix329	926100	1190700
Mix330	0	264600
Mix330	132300	396900
Mix330	264600	529200
Mix330	396900	661500
Mix330	529200	793800
Mix330	661500	926100
Mix330	793800	1058400
Mix330	926100	1190700
Mix331	0	264600
Mix331	132300	396900
Mix331	264600	529200
Mix331	396900	661500
Mix331	529200	793800
Mix331	661500	926100
Mix331	793800	1058400
Mix331	926100	1190700
Mix332	0	264600
Mix332	132300	396900
Mix332	264600	529200
Mix332	396900	661500
Mix332	529200	793800
Mix332	661500	926100
Mix332	793800	1058400
Mix332	926100	1190700
Mix333	0	264600
Mix333	132300	396900
Mix333	264600	529200
Mix333	396900	661500
Mix333	529200	793800
Mix333	661500	926100
Mix333	793800	1058400
Mix333	926100	1190700
Mix334	0	264600
Mix334	132300	396900
Mix334	264600	529200
Mix334	396900	661500
Mix334	529200	793800
Mix334	661500	926100
Mix334	793800	1058400
Mix334	926100	1190700
Mix335	0	264600
Mix335	132300	396900
Mix335	264600	529200
Mix335	396900	661500
Mix335	529200	793800
Mix335	661500	926100
Mix335	793800	1058400
Mix335	926100	1190700
Mix336	0	264600
Mix336	132300	396900
Mix336	264600	529200
Mix336	396900	661500
Mix336	529200	793800
Mix336	661500	926100
Mix336	793800	1058400
Mix336	926100	1190700
Mix337	0	264600
Mix337	132300	396900
Mix337	264600	529200
Mix337	396900	661500
Mix337	529200	793800
Mix337	661500	926100
Mix337	793800	1058400
Mix337	926100	1190700
Mix338	0	264600
Mix338	132300	396900
Mix338	264600	529200
Mix338	396900	661500
Mix338	529200	793800
Mix338	661500	926100
Mix338	793800	1058400
Mix338	926100	1190700
Mix339	0	264600
Mix339	132300	396900
Mix339	264600	529200
Mix339	396900	661500
Mix339	529200	793800
Mix339	661500	926100
Mix339	793800	1058400
Mix339	926100	1190700
Mix339	1058400	1323000
Mix339	1190700	1455300
Mix339	1323000	1587600
Mix339	1455300	1719900
Mix339	1587600	1852200
Mix339	1719900	1984500
Mix339	1852200	2116800
Mix339	1984500	2249100
Mix339	2116800	2381400
Mix339	2249100	2513700
Mix339	2381400	2646000
Mix339	2513700	2778300
Mix339	2646000	2910600
Mix339	2778300	3042900
Mix339	2910600	3175200
Mix339	3042900	3307500
Mix339	3175200	3439800
Mix339	3307500	3572100
Mix339	3439800	3704400
Mix339	3572100	3836700
Mix339	3704400	3969000
Mix339	3836700	4101300
Mix339	3969000	4233600
Mix339	4101300	4365900
Mix339	4233600	4498200
Mix339	4365900	4630500
Mix339	4498200	4762800
Mix339	4630500	4895100
Mix339	4762800	5027400
Mix339	4895100	5159700
Mix339	5027400	5292000
Mix339	5159700	5424300
Mix339	5292000	5556600
Mix339	5424300	5688900
Mix339	5556600	5821200
Mix339	5688900	5953500
Mix339	5821200	6085800
Mix339	5953500	6218100
Mix339	6085800	6350400
Mix339	6218100	6482700
Mix339	6350400	6615000
Mix339	6482700	6747300
Mix339	6615000	6879600
Mix339	6747300	7011900
